defaulted,loan_amnt,term,int_rate,sub_grade,dti,fico,pub_rec,emp_length,home_ownership,verification_status,addr_state,annual_inc,issue_yr
False,5000.0,36 months,6.03,A1,3.82,790.0,0,9 years,MORTGAGE,Not Verified,NJ,54000,2011
False,1800.0,36 months,6.62,A2,23.8,750.0,0,10+ years,RENT,Not Verified,MI,18000,2011
False,35000.0,36 months,8.9,A5,17.73,735.0,0,5 years,RENT,Verified,IL,85000,2011
False,18000.0,36 months,8.9,A5,7.0,740.0,0,5 years,RENT,Verified,NY,78000,2011
True,14000.0,36 months,7.9,A4,19.74,740.0,0,10+ years,OWN,Not Verified,WV,45600,2011
False,5000.0,36 months,12.42,B4,20.06,685.0,0,2 years,RENT,Not Verified,TX,70000,2011
False,8000.0,36 months,15.96,C5,14.04,675.0,0,4 years,RENT,Source Verified,IL,70000,2011
False,10000.0,36 months,6.03,A1,12.99,750.0,0,9 years,MORTGAGE,Not Verified,MA,80000,2011
False,10000.0,36 months,7.51,A3,4.63,740.0,0,5 years,RENT,Verified,NJ,50000,2011
False,12000.0,36 months,12.42,B4,18.51,685.0,0,10+ years,MORTGAGE,Verified,CO,35000,2011
False,23200.0,36 months,7.9,A4,27.99,740.0,0,3 years,MORTGAGE,Verified,MI,65000,2011
False,4800.0,36 months,15.27,C4,9.3,665.0,0,10+ years,MORTGAGE,Not Verified,WV,75000,2011
False,7300.0,36 months,11.71,B3,16.42,695.0,0,6 years,RENT,Not Verified,VA,35000,2011
False,10400.0,36 months,9.91,B1,11.67,730.0,0,6 years,RENT,Source Verified,FL,40000,2011
False,6600.0,36 months,9.91,B1,15.53,710.0,0,1 year,MORTGAGE,Not Verified,FL,100000,2011
False,12000.0,36 months,8.9,A5,9.45,715.0,0,7 years,OWN,Not Verified,NJ,40000,2011
False,13250.0,36 months,17.27,D3,23.7,670.0,0,10+ years,RENT,Verified,NY,52000,2011
False,12000.0,36 months,11.71,B3,15.97,705.0,0,3 years,RENT,Source Verified,CA,92500,2011
False,25000.0,36 months,9.91,B1,10.35,740.0,0,9 years,RENT,Source Verified,CA,61000,2011
False,6000.0,36 months,10.65,B2,14.43,705.0,0,10+ years,RENT,Not Verified,HI,36000,2011
False,12000.0,36 months,7.51,A3,7.08,745.0,0,10+ years,MORTGAGE,Not Verified,CA,68000,2011
False,14400.0,36 months,11.71,B3,16.35,705.0,0,1 year,RENT,Not Verified,CA,80000,2011
False,10000.0,36 months,12.42,B4,11.58,680.0,0,10+ years,RENT,Not Verified,NY,43000,2011
False,8000.0,36 months,11.71,B3,2.48,700.0,0,1 year,RENT,Not Verified,NY,150000,2011
True,8000.0,36 months,16.29,D1,13.22,665.0,0,5 years,RENT,Not Verified,NV,50000,2011
True,30000.0,60 months,12.42,B4,0.94,755.0,0,3 years,RENT,Source Verified,TX,70000,2011
True,18000.0,60 months,16.77,D2,18.42,700.0,0,6 years,OWN,Not Verified,CA,40000,2011
False,13250.0,36 months,11.71,B3,22.35,705.0,0,2 years,OWN,Not Verified,PA,35000,2011
False,14000.0,36 months,14.27,C2,16.21,685.0,0,6 years,RENT,Not Verified,CA,80000,2011
True,20000.0,60 months,20.3,E5,20.91,665.0,0,10+ years,OWN,Verified,AK,59000,2011
False,10000.0,36 months,16.29,D1,24.39,680.0,0,10+ years,RENT,Verified,NY,40000,2011
False,35000.0,60 months,20.3,E5,20.16,685.0,0,5 years,RENT,Verified,NJ,85000,2011
False,4000.0,36 months,6.03,A1,7.05,755.0,0,1 year,RENT,Not Verified,OR,55000,2011
False,13000.0,36 months,9.91,B1,8.38,710.0,0,6 years,RENT,Not Verified,CA,110000,2011
False,28000.0,36 months,12.69,B5,12.35,720.0,0,5 years,RENT,Source Verified,WI,100000,2011
False,10000.0,36 months,13.49,C1,11.52,670.0,0,3 years,RENT,Not Verified,MA,62000,2011
False,20000.0,36 months,7.9,A4,9.25,745.0,0,< 1 year,RENT,Verified,GA,45000,2011
False,18000.0,36 months,9.91,B1,10.0,730.0,0,5 years,RENT,Verified,FL,110000,2011
True,9000.0,60 months,19.91,E4,22.56,680.0,0,3 years,RENT,Verified,CA,60000,2011
True,25000.0,60 months,18.64,E1,12.6,685.0,0,10+ years,RENT,Verified,NY,61500,2011
False,10000.0,36 months,11.71,B3,8.69,695.0,0,3 years,RENT,Not Verified,NY,33000,2011
False,4200.0,36 months,6.03,A1,8.92,765.0,0,3 years,RENT,Not Verified,NJ,61000,2011
True,20000.0,60 months,15.27,C4,10.79,715.0,0,10+ years,OWN,Verified,CA,78216,2011
True,18000.0,60 months,17.27,D3,7.82,705.0,0,1 year,MORTGAGE,Verified,VA,62000,2011
False,24000.0,36 months,16.29,D1,8.83,680.0,0,2 years,RENT,Verified,GA,50964,2011
False,4475.0,36 months,15.27,C4,18.79,665.0,0,3 years,RENT,Not Verified,CO,43680,2011
False,12000.0,36 months,12.42,B4,22.49,680.0,0,5 years,RENT,Source Verified,NJ,50700,2011
True,5000.0,36 months,12.42,B4,23.84,695.0,0,2 years,RENT,Source Verified,SC,30000,2011
False,3000.0,36 months,6.03,A1,5.5,750.0,0,5 years,RENT,Not Verified,VA,50000,2011
False,25000.0,60 months,19.03,E2,19.63,695.0,0,10+ years,RENT,Verified,WY,75000,2011
True,12000.0,36 months,9.91,B1,13.0,705.0,0,10+ years,RENT,Not Verified,RI,55000,2011
False,20000.0,36 months,15.27,C4,4.34,675.0,0,10+ years,MORTGAGE,Verified,MA,50000,2011
False,10000.0,36 months,13.49,C1,13.87,690.0,0,3 years,RENT,Verified,CA,84000,2011
False,15000.0,36 months,12.42,B4,17.85,690.0,0,6 years,OWN,Verified,GA,155000,2011
False,12000.0,36 months,7.9,A4,8.71,725.0,0,< 1 year,MORTGAGE,Source Verified,MD,62000,2011
False,6300.0,36 months,11.71,B3,7.2,695.0,0,2 years,RENT,Not Verified,NY,30000,2011
False,35000.0,60 months,17.27,D3,7.94,725.0,0,8 years,MORTGAGE,Source Verified,MD,208000,2011
False,8250.0,60 months,15.96,C5,15.6,695.0,0,2 years,MORTGAGE,Verified,NY,35004,2011
True,10000.0,36 months,11.71,B3,21.83,695.0,0,5 years,RENT,Not Verified,FL,32000,2011
True,24000.0,36 months,8.9,A5,3.94,765.0,0,10+ years,MORTGAGE,Verified,FL,116400,2011
False,14400.0,36 months,12.69,B5,20.16,695.0,0,9 years,MORTGAGE,Not Verified,IL,40000,2011
False,6000.0,36 months,14.65,C3,21.39,670.0,0,7 years,RENT,Not Verified,MD,34000,2011
False,22000.0,36 months,15.96,C5,22.47,675.0,0,5 years,MORTGAGE,Verified,IL,73000,2011
True,12000.0,36 months,11.71,B3,16.36,695.0,0,10+ years,RENT,Source Verified,MA,57200,2011
False,16000.0,36 months,16.77,D2,17.2,665.0,0,< 1 year,MORTGAGE,Source Verified,MO,114000,2011
False,10000.0,36 months,10.65,B2,11.16,710.0,0,10+ years,MORTGAGE,Not Verified,NY,90000,2011
False,16000.0,60 months,19.03,E2,16.89,670.0,0,8 years,MORTGAGE,Source Verified,NC,54000,2011
True,10000.0,36 months,12.69,B5,12.03,695.0,0,2 years,RENT,Source Verified,KY,35000,2011
False,3500.0,36 months,13.49,C1,10.35,675.0,0,7 years,RENT,Not Verified,FL,56000,2011
False,9600.0,36 months,9.91,B1,16.49,710.0,0,5 years,RENT,Not Verified,NC,35000,2011
False,9875.0,36 months,7.9,A4,24.03,725.0,0,10+ years,MORTGAGE,Source Verified,NY,40000,2011
False,21500.0,60 months,17.58,D4,22.86,690.0,0,2 years,OWN,Verified,MO,59000,2011
False,4800.0,36 months,7.9,A4,13.0,730.0,0,6 years,RENT,Source Verified,FL,48000,2011
False,7800.0,36 months,6.03,A1,0.78,770.0,0,10+ years,OWN,Not Verified,NV,85000,2011
False,20000.0,36 months,14.27,C2,6.21,705.0,0,10+ years,MORTGAGE,Verified,TX,70000,2011
True,9750.0,36 months,7.51,A3,29.04,735.0,0,4 years,RENT,Not Verified,HI,35000,2011
False,18000.0,60 months,15.96,C5,23.41,710.0,0,6 years,MORTGAGE,Verified,VA,91000,2011
False,5000.0,36 months,6.03,A1,16.48,760.0,0,9 years,MORTGAGE,Not Verified,CA,30000,2011
False,9000.0,36 months,14.65,C3,17.01,675.0,1,4 years,RENT,Source Verified,NY,45000,2011
False,7200.0,36 months,7.9,A4,11.98,710.0,0,1 year,RENT,Not Verified,FL,55000,2011
True,25000.0,60 months,19.42,E3,20.04,685.0,0,10+ years,RENT,Verified,CA,60000,2011
False,25000.0,36 months,15.27,C4,18.5,690.0,0,8 years,OWN,Verified,CA,82000,2011
False,10000.0,36 months,15.96,C5,13.09,665.0,0,10+ years,RENT,Verified,CA,53000,2011
True,8875.0,36 months,12.69,B5,23.11,695.0,0,5 years,MORTGAGE,Verified,PA,35360,2011
False,15550.0,36 months,11.71,B3,23.36,710.0,0,10+ years,RENT,Verified,FL,54000,2011
False,7500.0,36 months,12.69,B5,4.41,705.0,0,5 years,RENT,Not Verified,CA,65000,2011
False,8875.0,36 months,8.9,A5,24.29,720.0,0,6 years,OWN,Not Verified,CA,28800,2011
False,4500.0,36 months,17.27,D3,4.34,675.0,0,1 year,RENT,Not Verified,OH,42000,2011
False,5800.0,36 months,12.42,B4,21.67,690.0,0,3 years,RENT,Not Verified,TX,36000,2011
False,10000.0,36 months,11.71,B3,22.26,705.0,0,2 years,RENT,Not Verified,NJ,40000,2011
False,10000.0,36 months,9.91,B1,19.06,715.0,0,4 years,RENT,Not Verified,GA,50000,2011
False,14000.0,36 months,11.71,B3,12.97,710.0,0,1 year,RENT,Not Verified,CA,52000,2011
False,25000.0,60 months,19.03,E2,17.15,685.0,0,3 years,MORTGAGE,Verified,VA,85000,2011
True,12000.0,36 months,8.9,A5,6.75,715.0,0,3 years,RENT,Source Verified,OR,32000,2011
False,24000.0,36 months,7.9,A4,10.58,765.0,0,6 years,OWN,Verified,FL,75000,2011
False,14000.0,36 months,14.27,C2,3.3,680.0,0,< 1 year,RENT,Not Verified,NY,80000,2011
False,12000.0,36 months,8.9,A5,17.08,715.0,0,7 years,MORTGAGE,Verified,AZ,40246,2011
True,15000.0,60 months,12.69,B5,24.76,735.0,0,3 years,OWN,Verified,NJ,30000,2011
True,8050.0,36 months,12.69,B5,14.8,695.0,0,1 year,RENT,Source Verified,WA,36000,2011
False,5600.0,36 months,10.65,B2,16.36,685.0,1,6 years,RENT,Not Verified,CA,60000,2011
False,7500.0,36 months,9.91,B1,12.35,705.0,0,3 years,RENT,Not Verified,CA,31200,2011
False,7000.0,36 months,11.71,B3,12.19,695.0,0,10+ years,RENT,Verified,MD,90000,2011
False,5400.0,36 months,7.9,A4,10.89,720.0,0,4 years,RENT,Not Verified,MO,40000,2011
False,16000.0,36 months,12.42,B4,13.67,720.0,0,1 year,RENT,Verified,PA,90000,2011
False,35000.0,60 months,12.42,B4,16.53,740.0,0,9 years,MORTGAGE,Verified,TX,105000,2011
True,6000.0,60 months,7.9,A4,1.68,795.0,0,< 1 year,RENT,Verified,KY,30084,2011
False,4125.0,60 months,12.69,B5,17.73,740.0,0,10+ years,MORTGAGE,Not Verified,MI,36000,2011
False,9800.0,36 months,16.29,D1,21.01,665.0,0,4 years,RENT,Not Verified,CA,67000,2011
False,15700.0,60 months,18.25,D5,17.43,680.0,0,10+ years,MORTGAGE,Source Verified,FL,63000,2011
False,5000.0,36 months,6.62,A2,1.82,730.0,0,1 year,RENT,Source Verified,FL,276000,2011
False,9900.0,36 months,11.71,B3,14.09,705.0,1,6 years,RENT,Verified,OH,26400,2011
False,15000.0,36 months,11.71,B3,5.7,720.0,0,3 years,MORTGAGE,Source Verified,FL,68400,2011
False,6250.0,36 months,15.96,C5,20.85,675.0,0,1 year,RENT,Not Verified,WI,29120,2011
False,6400.0,36 months,16.29,D1,17.97,670.0,0,< 1 year,RENT,Not Verified,WI,29120,2011
False,8850.0,60 months,13.49,C1,7.67,715.0,0,10+ years,MORTGAGE,Source Verified,NV,89122,2011
False,12000.0,36 months,15.27,C4,17.07,670.0,0,4 years,MORTGAGE,Not Verified,NJ,54000,2011
False,15000.0,36 months,8.9,A5,6.48,735.0,0,5 years,MORTGAGE,Verified,AR,30000,2011
False,6500.0,36 months,14.27,C2,10.12,670.0,0,4 years,MORTGAGE,Not Verified,WA,30000,2011
False,8000.0,36 months,15.96,C5,16.34,670.0,0,10+ years,RENT,Not Verified,CT,50000,2011
False,30000.0,60 months,21.28,F2,17.57,675.0,0,6 years,MORTGAGE,Source Verified,CT,92000,2011
False,15000.0,36 months,14.65,C3,14.56,690.0,0,10+ years,MORTGAGE,Source Verified,NJ,100500,2011
False,10200.0,36 months,14.27,C2,16.53,690.0,0,3 years,RENT,Not Verified,CA,40000,2011
False,9000.0,36 months,12.42,B4,19.1,675.0,0,5 years,MORTGAGE,Not Verified,FL,47000,2011
False,6500.0,36 months,16.29,D1,21.85,670.0,0,3 years,MORTGAGE,Not Verified,FL,68000,2011
False,23000.0,60 months,21.28,F2,8.94,700.0,0,8 years,MORTGAGE,Verified,MI,95000,2011
False,2000.0,36 months,7.9,A4,5.09,705.0,0,4 years,RENT,Not Verified,CA,39600,2011
False,8000.0,36 months,13.49,C1,14.48,690.0,0,3 years,OWN,Verified,CA,30000,2011
False,8875.0,36 months,7.51,A3,28.4,730.0,0,1 year,RENT,Verified,KY,30000,2011
True,1500.0,36 months,18.64,E1,4.59,675.0,0,< 1 year,RENT,Source Verified,OH,17000,2011
False,8000.0,36 months,12.42,B4,20.26,700.0,0,3 years,RENT,Not Verified,PA,42000,2011
True,20000.0,60 months,14.65,C3,16.51,730.0,0,10+ years,RENT,Verified,CA,75000,2011
False,6500.0,36 months,11.71,B3,6.26,690.0,0,4 years,RENT,Not Verified,MA,42000,2011
False,9600.0,36 months,13.49,C1,10.22,685.0,0,3 years,MORTGAGE,Source Verified,NY,27000,2011
False,10000.0,36 months,7.9,A4,10.46,730.0,0,5 years,MORTGAGE,Not Verified,WA,46000,2011
False,15000.0,36 months,12.42,B4,5.61,720.0,0,10+ years,MORTGAGE,Verified,NC,80000,2011
False,9000.0,36 months,6.62,A2,22.05,760.0,0,3 years,MORTGAGE,Not Verified,CA,45000,2011
False,10000.0,36 months,7.9,A4,27.92,730.0,0,2 years,RENT,Verified,NY,72500,2011
False,14000.0,36 months,7.9,A4,15.2,720.0,0,2 years,RENT,Source Verified,TX,30000,2011
True,8500.0,36 months,14.27,C2,8.5,685.0,0,9 years,RENT,Source Verified,PA,50000,2011
False,15000.0,60 months,19.03,E2,2.82,670.0,0,9 years,RENT,Source Verified,FL,75000,2011
False,4500.0,36 months,15.96,C5,14.66,660.0,0,5 years,MORTGAGE,Not Verified,NY,65000,2011
False,3000.0,36 months,7.51,A3,27.91,725.0,0,10+ years,MORTGAGE,Not Verified,TX,65000,2011
False,10000.0,36 months,9.91,B1,7.98,730.0,0,4 years,MORTGAGE,Source Verified,NJ,120000,2011
False,21250.0,60 months,16.77,D2,19.93,715.0,0,5 years,MORTGAGE,Verified,MO,42500,2011
True,33425.0,60 months,13.49,C1,25.71,745.0,0,2 years,MORTGAGE,Source Verified,NY,75000,2011
False,35000.0,60 months,19.42,E3,11.72,700.0,0,8 years,RENT,Verified,WA,195000,2011
False,7200.0,36 months,15.27,C4,20.95,680.0,0,4 years,RENT,Verified,TX,54990,2011
True,18000.0,60 months,11.71,B3,18.18,735.0,0,< 1 year,RENT,Source Verified,AZ,40000,2011
False,23000.0,36 months,7.9,A4,8.13,755.0,0,2 years,MORTGAGE,Source Verified,TX,137000,2011
True,20000.0,60 months,16.77,D2,9.46,700.0,0,10+ years,RENT,Verified,CA,60000,2011
False,6000.0,60 months,17.58,D4,15.54,670.0,0,3 years,RENT,Not Verified,NY,30120,2011
False,7000.0,36 months,8.9,A5,7.9,715.0,0,1 year,RENT,Verified,VA,46000,2011
False,21000.0,36 months,12.69,B5,8.52,705.0,0,8 years,MORTGAGE,Verified,OH,135000,2011
False,13000.0,36 months,9.91,B1,8.82,705.0,0,10+ years,RENT,Verified,CA,65000,2011
False,18000.0,36 months,6.62,A2,6.35,790.0,0,2 years,MORTGAGE,Not Verified,TX,78000,2011
False,7200.0,36 months,6.03,A1,2.54,790.0,0,5 years,MORTGAGE,Not Verified,AZ,60000,2011
False,16500.0,36 months,8.9,A5,13.1,720.0,0,10+ years,RENT,Not Verified,UT,48000,2011
False,8125.0,36 months,7.9,A4,24.34,730.0,0,< 1 year,RENT,Not Verified,IL,25000,2011
False,18800.0,36 months,7.51,A3,13.76,765.0,0,3 years,MORTGAGE,Verified,CA,82000,2011
False,26800.0,36 months,19.03,E2,21.59,710.0,0,10+ years,MORTGAGE,Source Verified,CA,82000,2011
False,19200.0,36 months,7.9,A4,19.66,730.0,0,5 years,MORTGAGE,Verified,OK,42000,2011
False,12875.0,60 months,17.58,D4,18.7,695.0,0,3 years,RENT,Verified,CA,27600,2011
False,4000.0,36 months,12.42,B4,19.64,690.0,0,5 years,MORTGAGE,Not Verified,OH,38000,2011
False,4000.0,36 months,16.29,D1,9.22,665.0,0,4 years,RENT,Not Verified,CA,35000,2011
False,12000.0,36 months,9.91,B1,18.8,715.0,0,10+ years,OWN,Not Verified,CA,33000,2011
False,2625.0,36 months,11.71,B3,14.52,690.0,0,10+ years,MORTGAGE,Not Verified,NV,52800,2011
False,7000.0,36 months,9.91,B1,11.45,695.0,0,10+ years,RENT,Not Verified,PA,73882,2011
False,11300.0,36 months,12.69,B5,16.33,690.0,0,7 years,MORTGAGE,Not Verified,FL,36000,2011
False,4000.0,36 months,9.91,B1,10.05,720.0,0,10+ years,MORTGAGE,Source Verified,CA,130000,2011
False,8000.0,36 months,6.03,A1,4.72,790.0,0,10+ years,MORTGAGE,Not Verified,SC,57200,2011
True,14400.0,36 months,18.25,D5,7.82,660.0,0,5 years,RENT,Verified,RI,51871,2011
False,4375.0,36 months,12.42,B4,13.92,695.0,0,2 years,OWN,Verified,CA,15000,2011
False,4100.0,36 months,7.51,A3,6.58,735.0,0,9 years,MORTGAGE,Not Verified,LA,70197,2011
False,6000.0,36 months,8.9,A5,14.43,710.0,0,7 years,RENT,Verified,OH,47000,2011
True,4200.0,60 months,17.27,D3,10.13,695.0,0,9 years,RENT,Source Verified,AZ,43000,2011
False,4000.0,36 months,6.62,A2,3.89,760.0,0,6 years,MORTGAGE,Source Verified,NC,120000,2011
True,3000.0,36 months,10.65,B2,13.37,705.0,0,10+ years,MORTGAGE,Not Verified,NJ,86004,2011
False,5400.0,36 months,12.69,B5,8.8,670.0,0,10+ years,MORTGAGE,Not Verified,TX,75000,2011
True,15000.0,36 months,16.29,D1,21.99,670.0,0,1 year,RENT,Verified,TX,110000,2011
False,20000.0,60 months,18.64,E1,23.47,685.0,0,3 years,MORTGAGE,Source Verified,AZ,80000,2011
False,10400.0,36 months,12.69,B5,19.91,710.0,0,4 years,RENT,Source Verified,CA,44000,2011
False,4500.0,60 months,17.58,D4,22.63,685.0,0,7 years,MORTGAGE,Source Verified,WA,51600,2011
False,11500.0,36 months,12.42,B4,13.06,690.0,0,< 1 year,RENT,Source Verified,DC,38500,2011
False,10000.0,36 months,6.62,A2,24.85,760.0,0,4 years,RENT,Verified,FL,75000,2011
False,18225.0,60 months,13.49,C1,20.8,720.0,0,10+ years,MORTGAGE,Verified,GA,37320,2011
False,3600.0,36 months,8.9,A5,5.48,720.0,0,10+ years,RENT,Not Verified,NY,55000,2011
False,18500.0,60 months,11.71,B3,0.72,760.0,0,2 years,RENT,Verified,CA,100000,2011
False,16800.0,60 months,18.25,D5,21.5,680.0,0,10+ years,MORTGAGE,Verified,CO,70000,2011
True,10000.0,36 months,17.27,D3,17.15,665.0,0,8 years,RENT,Not Verified,MT,68000,2011
False,15000.0,36 months,18.25,D5,8.49,660.0,0,10+ years,MORTGAGE,Not Verified,CA,66000,2011
False,8000.0,36 months,11.71,B3,10.22,705.0,0,8 years,RENT,Source Verified,NJ,85000,2011
False,25000.0,60 months,16.77,D2,13.66,715.0,0,1 year,RENT,Verified,CA,83004,2011
True,16000.0,36 months,7.9,A4,24.66,730.0,0,1 year,RENT,Source Verified,AZ,51000,2011
False,8000.0,36 months,10.65,B2,11.56,700.0,0,2 years,RENT,Source Verified,CA,55000,2011
False,7200.0,36 months,7.51,A3,19.74,725.0,0,10+ years,MORTGAGE,Source Verified,VA,47000,2011
False,12000.0,36 months,7.51,A3,13.3,735.0,0,4 years,RENT,Source Verified,CA,86000,2011
True,2200.0,36 months,15.27,C4,5.47,680.0,0,10+ years,OWN,Not Verified,TX,48000,2011
False,28000.0,60 months,12.42,B4,15.87,755.0,0,4 years,MORTGAGE,Source Verified,PA,85000,2011
False,6000.0,36 months,7.51,A3,23.86,745.0,0,2 years,MORTGAGE,Verified,AR,50000,2011
True,8000.0,60 months,8.9,A5,25.12,750.0,0,1 year,RENT,Not Verified,NY,51204,2011
False,14400.0,36 months,15.27,C4,0.98,725.0,0,2 years,RENT,Not Verified,NY,42996,2011
False,20000.0,60 months,19.03,E2,18.06,695.0,0,5 years,RENT,Verified,CA,60000,2011
False,14050.0,36 months,8.9,A5,2.21,735.0,0,3 years,MORTGAGE,Verified,NY,120000,2011
False,6000.0,36 months,13.49,C1,3.16,675.0,0,10+ years,OWN,Not Verified,AL,62691,2011
True,35000.0,60 months,20.3,E5,16.39,685.0,0,3 years,OWN,Verified,FL,85000,2011
False,10525.0,36 months,7.9,A4,7.27,735.0,0,4 years,RENT,Source Verified,CA,49668,2011
False,7200.0,36 months,15.96,C5,5.2,685.0,0,2 years,RENT,Source Verified,NJ,30000,2011
False,18500.0,60 months,10.65,B2,26.34,810.0,0,10+ years,OWN,Verified,HI,40000,2011
False,12000.0,36 months,13.49,C1,16.2,690.0,0,10+ years,MORTGAGE,Verified,AR,40000,2011
False,12000.0,36 months,11.71,B3,6.58,695.0,0,5 years,MORTGAGE,Not Verified,IL,100000,2011
False,3000.0,36 months,11.71,B3,16.03,690.0,0,2 years,RENT,Not Verified,VA,56312,2011
False,9500.0,36 months,16.29,D1,18.51,665.0,0,10+ years,RENT,Source Verified,CA,54011,2011
False,19775.0,36 months,12.42,B4,17.57,715.0,0,2 years,RENT,Verified,CA,49110,2011
True,12000.0,60 months,14.65,C3,16.13,715.0,0,< 1 year,RENT,Verified,HI,75000,2011
False,28000.0,60 months,14.27,C2,9.46,735.0,0,7 years,MORTGAGE,Verified,WA,95000,2011
False,30000.0,36 months,12.42,B4,22.23,725.0,0,2 years,RENT,Verified,WI,80000,2011
False,16000.0,36 months,10.65,B2,13.33,730.0,0,9 years,MORTGAGE,Verified,CA,55000,2011
False,14500.0,36 months,14.65,C3,5.24,685.0,0,8 years,RENT,Verified,MD,90000,2011
False,11700.0,60 months,14.65,C3,18.17,725.0,0,3 years,RENT,Verified,VA,68500,2011
False,4150.0,36 months,10.65,B2,1.99,685.0,0,4 years,RENT,Not Verified,CA,100000,2011
False,24000.0,36 months,16.77,D2,12.57,690.0,0,6 years,RENT,Verified,CA,70000,2011
True,21250.0,36 months,12.42,B4,14.27,715.0,0,5 years,RENT,Verified,NJ,37000,2011
False,10000.0,36 months,14.27,C2,13.46,680.0,0,10+ years,OWN,Source Verified,AR,75000,2011
False,25000.0,60 months,18.25,D5,10.58,690.0,0,< 1 year,MORTGAGE,Verified,CA,75000,2011
False,4000.0,36 months,15.96,C5,21.91,665.0,0,6 years,RENT,Source Verified,NV,39000,2011
False,15000.0,36 months,11.71,B3,8.86,705.0,0,< 1 year,RENT,Not Verified,NY,60000,2011
False,20000.0,60 months,13.49,C1,9.09,715.0,0,3 years,RENT,Verified,FL,68000,2011
False,15000.0,60 months,17.58,D4,12.36,695.0,0,3 years,MORTGAGE,Verified,UT,110000,2011
False,3600.0,36 months,15.96,C5,12.78,680.0,0,3 years,RENT,Source Verified,NY,40000,2011
False,6000.0,60 months,19.03,E2,20.13,675.0,0,5 years,OWN,Verified,CA,31000,2011
True,15000.0,36 months,15.27,C4,10.72,680.0,0,10+ years,RENT,Verified,NY,60000,2011
False,12000.0,60 months,18.25,D5,15.24,670.0,0,3 years,RENT,Verified,CA,43000,2011
False,12375.0,36 months,7.51,A3,28.06,735.0,0,6 years,RENT,Not Verified,MD,42000,2011
True,4000.0,36 months,12.69,B5,17.6,680.0,0,6 years,RENT,Not Verified,FL,30000,2011
False,13000.0,36 months,10.65,B2,20.11,705.0,0,10+ years,MORTGAGE,Not Verified,FL,50000,2011
False,5000.0,36 months,6.62,A2,8.16,755.0,0,1 year,MORTGAGE,Source Verified,GA,39396,2011
False,5000.0,36 months,15.96,C5,19.63,660.0,0,7 years,OWN,Source Verified,CA,98000,2011
False,26000.0,36 months,11.71,B3,16.55,745.0,0,10+ years,RENT,Verified,OK,62500,2011
False,15000.0,60 months,18.64,E1,17.97,685.0,0,8 years,MORTGAGE,Verified,WI,95000,2011
True,4000.0,60 months,19.91,E4,15.2,700.0,1,10+ years,RENT,Source Verified,PA,45000,2011
False,8000.0,36 months,7.9,A4,7.56,730.0,0,10+ years,RENT,Not Verified,CA,32400,2011
False,16000.0,36 months,9.91,B1,15.1,725.0,0,10+ years,RENT,Not Verified,PA,50000,2011
False,20000.0,60 months,9.91,B1,11.19,775.0,0,10+ years,MORTGAGE,Verified,NY,114996,2011
True,12000.0,36 months,14.65,C3,13.81,675.0,0,6 years,RENT,Verified,WA,54400,2011
False,7000.0,36 months,11.71,B3,24.64,675.0,0,7 years,MORTGAGE,Verified,MD,72800,2011
True,8000.0,60 months,20.3,E5,14.23,675.0,0,1 year,RENT,Source Verified,GA,42500,2011
True,13000.0,36 months,16.29,D1,12.9,680.0,0,10+ years,RENT,Source Verified,NC,28000,2011
False,20000.0,60 months,21.28,F2,16.72,660.0,0,2 years,OWN,Verified,MN,120000,2011
False,18000.0,36 months,13.49,C1,16.4,680.0,0,8 years,MORTGAGE,Verified,CT,96000,2011
False,10000.0,36 months,16.29,D1,17.03,670.0,0,3 years,RENT,Source Verified,WA,83200,2011
False,22250.0,60 months,15.27,C4,23.07,715.0,0,8 years,RENT,Verified,MO,45000,2011
True,24000.0,60 months,17.58,D4,21.29,700.0,0,5 years,RENT,Verified,FL,68809,2011
True,11200.0,36 months,12.42,B4,22.88,680.0,0,3 years,RENT,Not Verified,CA,75000,2011
